,M_h,R_h,V_h,M_g,color_g,SFR_g
0,11.274118109454877,-6.507858572593765,2.5643753884602045,9.228457917257439,0.3726846816421829,9.541382334531113
1,11.765011743139729,-6.34421846662596,2.0905708210360703,10.061369444315348,0.8544707716301281,9.410382195894327
2,11.03922285204877,-6.586169266081198,1.9989170958149671,8.150647569457831,0.42777378439108504,8.803870321796783
3,11.090401311772737,-6.569097883443841,2.074756560162351,8.624069335328011,0.6720691208696119,8.716383095937688
4,11.029656114879616,-6.58933729829703,2.040723555485148,8.577432878695669,0.6690217407339312,8.748202571506187
5,11.441027396267007,-6.452233604557582,1.9542621782184992,9.716946047795172,0.7376637032010048,9.704231384551974
6,11.656488792392357,-6.380394857936868,2.184773229816882,9.687685875910951,0.6970179618311672,9.979057692987592
7,11.212385789549327,-6.528453883063419,2.2433244572545386,9.091145471722449,0.7443789359101075,9.232088791502346
8,11.709827329231816,-6.362612125724031,1.942682681225703,9.877459813803918,0.5166720234659443,9.835811655771694
9,10.992438636120466,-6.601768033409947,1.869930735340425,8.501646481226537,0.4553394428972425,8.752721526912255
10,11.259721411719633,-6.512671306425217,2.1876397145371165,8.977335788403854,0.6126463532546363,9.165420308236827
11,11.122098156164052,-6.5585471156026385,2.0358981367583406,8.707564693982388,0.45903067054748065,9.150202929482672
12,11.231048517920176,-6.522219395739631,2.0834067419055438,9.152070847046353,0.8275922155205687,9.273295215606373
13,11.679976270054606,-6.372571472779427,1.984895735373786,9.826976946925068,0.6487607201819628,9.893712931481428
14,11.166777941746098,-6.543645707290729,2.1399276317125655,9.17175172395194,0.5848622184261552,9.246033823981952
15,11.414854563858574,-6.4609462057804175,2.277007546383876,9.181141273090647,0.4602049136554983,9.721764127774145
16,11.788671669875956,-6.336343787145631,2.1692630689702623,9.975407376989448,0.694679518471685,9.834061509332368
17,11.79254207219301,-6.335049203099222,2.184755896195202,9.687577330600867,0.24443145208585948,10.22339509488997
18,11.521133996417142,-6.425521974699289,2.090828625502435,9.487554555406543,0.6549047516475301,9.463566360232011
19,11.575093128261111,-6.407543621505149,2.3179945246619296,9.476396433626794,0.6657809036093616,9.342120227170614
20,11.242243460904124,-6.518487003920558,2.076605617088821,9.157794786583766,0.8288295361622819,9.189864541618562
